snail_id	date	species	colour	beach_length	beach	weight	sh	sw	ssh	trematode_presence	egg_presence	parasite_collected	parasite_load	trematode_species	behaviour_study	microplastics
CDW139	8/11/23	dog_whelk	NA	266	castle	2.9	22.4	10.7	11.4	no	no	NA	NA	NA	yes	NA
CDW140	8/11/23	dog_whelk	NA	266	castle	2.72	23.6	10.4	12.5	no	no	NA	NA	NA	yes	NA
CDW141	8/11/23	dog_whelk	NA	266	castle	2.53	24	10.7	10.7	no	no	NA	NA	NA	yes	NA
CDW142	8/11/23	dog_whelk	NA	266	castle	2.56	22.6	10.4	11.9	no	no	NA	NA	NA	yes	NA
CDW143	8/11/23	dog_whelk	NA	266	castle	2.45	22	10.1	11	no	no	NA	NA	NA	yes	NA
CDW144	8/11/23	dog_whelk	NA	266	castle	2.24	21.6	9.8	11.2	no	no	NA	NA	NA	yes	NA
CDW145	8/11/23	dog_whelk	NA	266	castle	1.79	20.1	10.5	10.1	no	no	NA	NA	NA	yes	NA
CDW146	8/11/23	dog_whelk	NA	266	castle	2.04	21	10.2	10	no	yes	NA	NA	NA	yes	NA
CDW147	8/11/23	dog_whelk	NA	266	castle	2.42	20.7	10.3	10.1	no	no	NA	NA	NA	yes	NA
CDW148	8/11/23	dog_whelk	NA	266	castle	1.28	20.7	10.2	11	no	no	NA	NA	NA	yes	NA
CDW149	8/11/23	dog_whelk	NA	266	castle	1.95	20.3	10.3	9.8	no	no	NA	NA	NA	yes	NA
CDW150	8/11/23	dog_whelk	NA	266	castle	2.1	21	10.7	11	no 	yes	NA	NA	NA	yes	NA
CDW151	8/11/23	dog_whelk	NA	266	castle	2.43	22.2	13	11.7	no	no	NA	NA	NA	yes	NA
CDW152	8/11/23	dog_whelk	NA	266	castle	3.05	22.6	14.4	10.3	no	no	NA	NA	NA	yes	NA
CDW153	8/11/23	dog_whelk	NA	266	castle	2.26	18.4	12.4	9.4	no	no	NA	NA	NA	yes	NA
CDW154	8/11/23	dog_whelk	NA	266	castle	2.44	20.9	12.1	10	no	no	NA	NA	NA	yes	NA
CDW155	8/11/23	dog_whelk	NA	266	castle	2.73	20.6	12.1	10.5	no	no	NA	NA	NA	yes	NA
CDW156	8/11/23	dog_whelk	NA	266	castle	2.2	20.8	11.9	11.1	no	no	NA	NA	NA	yes	NA
CDW157	8/11/23	dog_whelk	NA	266	castle	2.36	20.8	12.5	10.2	no	no	NA	NA	NA	yes	NA
CDW158	8/11/23	dog_whelk	NA	266	castle	2.25	21.4	12.2	10.9	no	no	NA	NA	NA	yes	NA
CDW159	8/11/23	dog_whelk	NA	266	castle	2.37	20.7	11.8	10.8	no	no	NA	NA	NA	yes	NA
CDW160	8/11/23	dog_whelk	NA	266	castle	2.7	22.1	13.1	10.5	no	no	NA	NA	NA	yes	NA
CDW161	8/11/23	dog_whelk	NA	266	castle	2.53	20.3	12.3	10.5	no	no	NA	NA	NA	yes	NA
CDW162	8/11/23	dog_whelk	NA	266	castle	2.51	21.1	13.6	10.2	no	no	NA	NA	NA	yes	NA
CDW163	8/11/23	dog_whelk	NA	266	castle	1.95	20.7	12.7	10.8	no	no	NA	NA	NA	yes	NA
CDW164	8/11/23	dog_whelk	NA	266	castle	2.81	23.2	12.1	11.7	no	no	NA	NA	NA	yes	NA
CDW165	8/11/23	dog_whelk	NA	266	castle	2.52	21.5	13.1	11.3	no	no	NA	NA	NA	yes	NA
CDW166	8/11/23	dog_whelk	NA	266	castle	2.45	20.1	13.2	10.2	no	no	NA	NA	NA	yes	NA
CDW167	8/11/23	dog_whelk	NA	266	castle	2.43	20.8	12.4	10.3	no	no	NA	NA	NA	yes	NA
CDW168	8/11/23	dog_whelk	NA	266	castle	2.26	19.5	12.3	10.2	no	no	NA	NA	NA	yes	NA
CDW169	8/11/23	dog_whelk	NA	266	castle	2.29	19.7	12.1	9.1	no	no	NA	NA	NA	yes	NA
CDW170	8/11/23	dog_whelk	NA	266	castle	2.29	20.8	12.7	10.4	no	no	NA	NA	NA	yes	NA
CDW171	8/11/23	dog_whelk	NA	266	castle	2.33	22.4	12.2	11.2	no	no	NA	NA	NA	yes	NA
CDW172	8/11/23	dog_whelk	NA	266	castle	2.43	20.7	12.3	10.9	no	no	NA	NA	NA	yes	NA
CDW173	8/11/23	dog_whelk	NA	266	castle	2.76	21.4	13.1	10	no	no	NA	NA	NA	yes	NA
CDW174	8/11/23	dog_whelk	NA	266	castle	2.44	21.2	12.8	10.3	no	no	NA	NA	NA	yes	NA
CDW175	8/11/23	dog_whelk	NA	266	castle	2.43	21.3	12.6	10.3	no	no	NA	NA	NA	yes	NA
CDW176	8/11/23	dog_whelk	NA	266	castle	2.84	22.9	13.2	10.7	no	no	NA	NA	NA	yes	NA
CDW177	8/11/23	dog_whelk	NA	266	castle	2.73	20.7	12.2	10.6	no	no	NA	NA	NA	yes	NA
CDW178	8/11/23	dog_whelk	NA	266	castle	2.53	22.3	12.6	10.7	no	no	NA	NA	NA	yes	NA
CDW179	8/11/23	dog_whelk	NA	266	castle	1.95	20.4	12	9.7	no	no	NA	NA	NA	yes	NA
CDW180	8/11/23	dog_whelk	NA	266	castle	2.28	21.5	12.1	11.4	no	no	NA	NA	NA	yes	NA
CDW181	8/11/23	dog_whelk	NA	266	castle	2.7	22.5	13.3	11	no	no	NA	NA	NA	yes	NA
CDW182	8/11/23	dog_whelk	NA	266	castle	2.9	22.4	12.1	11.1	no	no	NA	NA	NA	yes	NA
CDW183	8/11/23	dog_whelk	NA	266	castle	2.51	21.2	12.7	11	no	no	NA	NA	NA	yes	NA
CDW184	8/11/23	dog_whelk	NA	266	castle	2.11	20.1	13.3	10.4	no	no	NA	NA	NA	yes	NA
CDW185	8/11/23	dog_whelk	NA	266	castle	2.76	23.7	14	11.6	no	no	NA	NA	NA	yes	NA
CDW186	8/11/23	dog_whelk	NA	266	castle	2.41	21.3	12.1	9.9	no	no	NA	NA	NA	yes	NA
CDW187	8/11/23	dog_whelk	NA	266	castle	2.63	22.9	12.3	11.5	no	no	NA	NA	NA	yes	NA
CDW188	8/11/23	dog_whelk	NA	266	castle	2.63	20.8	12.4	9.6	no	no	NA	NA	NA	yes	NA
CDW189	8/11/23	dog_whelk	NA	266	castle	3	22.5	13.2	11.1	no	no	NA	NA	NA	yes	NA
CDW190	8/11/23	dog_whelk	NA	266	castle	3.5	21.9	14.1	11.1	no	no	NA	NA	NA	yes	NA
CDW191	8/11/23	dog_whelk	NA	266	castle	3.16	23.6	14.1	11.8	no	no	NA	NA	NA	yes	NA
CDW192	8/11/23	dog_whelk	NA	266	castle	3.33	23.7	14.3	12	no	no	NA	NA	NA	yes	NA
CDW193	8/11/23	dog_whelk	NA	266	castle	3.37	24.3	13.7	12.3	no	no	NA	NA	NA	yes	NA
CDW194	8/11/23	dog_whelk	NA	266	castle	4.39	27.9	16.3	13.4	no	no	NA	NA	NA	yes	NA
CDW195	8/11/23	dog_whelk	NA	266	castle	4.2	25.7	15.9	13.6	no	no	NA	NA	NA	yes	NA
CDW196	8/11/23	dog_whelk	NA	266	castle	3.66	25.1	14.4	13.1	no	no	NA	NA	NA	yes	NA
CDW197	8/11/23	dog_whelk	NA	266	castle	3.26	22.7	13.1	11.8	no	no	NA	NA	NA	yes	NA
CDW198	8/11/23	dog_whelk	NA	266	castle	3.73	25.7	15.7	12.5	no	no	NA	NA	NA	yes	NA
CDW199	8/11/23	dog_whelk	NA	266	castle	2.97	22.3	12.6	11.6	no	no	NA	NA	NA	yes	NA
CDW200	8/11/23	dog_whelk	NA	266	castle	2.35	21.6	12.9	9.8	no	no	NA	NA	NA	yes	NA
CDW201	8/11/23	dog_whelk	NA	266	castle	2.78	22.8	12.9	11.9	no	no	NA	NA	NA	yes	NA
CDW202	8/11/23	dog_whelk	NA	266	castle	2.89	21.2	13.8	10.1	yes	yes	yes	medium	tbc	yes	NA
CDW203	8/11/23	dog_whelk	NA	266	castle	3.02	22.7	13.2	12.8	no	no	NA	NA	NA	yes	NA
CDW204	8/11/23	dog_whelk	NA	266	castle	2.83	20.8	12	10.6	no	no	NA	NA	NA	yes	NA
CDW205	8/11/23	dog_whelk	NA	266	castle	2.09	20.9	11.2	11.7	no	no	NA	NA	NA	yes	NA
CDW206	8/11/23	dog_whelk	NA	266	castle	2.58	22.8	12.6	11.3	no	no	NA	NA	NA	yes	NA
CDW207	8/11/23	dog_whelk	NA	266	castle	2.57	22.1	12.7	11.4	no	no	NA	NA	NA	yes	NA
CDW208	8/11/23	dog_whelk	NA	266	castle	2.81	22.1	13.5	11	no	yes	NA	NA	NA	yes	NA
CDW209	8/11/23	dog_whelk	NA	266	castle	3.25	22	13.3	12.6	no	no	NA	NA	NA	yes	NA
CDW210	8/11/23	dog_whelk	NA	266	castle	2.95	22	12.7	10.8	no	no	NA	NA	NA	yes	NA
CDW211	8/11/23	dog_whelk	NA	266	castle	2.66	22.8	14.7	12.2	no	no	NA	NA	NA	yes	NA
CDW212	8/11/23	dog_whelk	NA	266	castle	2.66	22	14	11	no	no	NA	NA	NA	yes	NA
CDW213	8/11/23	dog_whelk	NA	266	castle	2.74	23.3	13.1	10.9	no	no	NA	NA	NA	yes	NA
CDW214	8/11/23	dog_whelk	NA	266	castle	2.88	22.1	13.5	11.8	no	no	NA	NA	NA	yes	NA
CDW215	8/11/23	dog_whelk	NA	266	castle	2.44	21.1	12.2	11.4	no	no	NA	NA	NA	yes	NA
CDW216	8/11/23	dog_whelk	NA	266	castle	2.86	23.3	13.2	11.6	no	no	NA	NA	NA	yes	NA
CDW217	8/11/23	dog_whelk	NA	266	castle	3.71	25	14.8	12	no	no	NA	NA	NA	yes	NA
CDW218	8/11/23	dog_whelk	NA	266	castle	3.97	26.3	15	12.8	no	no	NA	NA	NA	yes	NA
CDW219	8/11/23	dog_whelk	NA	266	castle	2.08	20.9	12.5	10	no	no	NA	NA	NA	yes	NA
CDW220	8/11/23	dog_whelk	NA	266	castle	3	22.3	13.3	11.6	no	no	NA	NA	NA	yes	NA
CDW221	8/11/23	dog_whelk	NA	266	castle	2.87	22.9	13.3	12	no	no	NA	NA	NA	yes	NA
CDW222	8/11/23	dog_whelk	NA	266	castle	2.68	21.8	13.5	10.1	no	no	NA	NA	NA	yes	NA
CDW223	8/11/23	dog_whelk	NA	266	castle	2.65	22	14.1	11.4	no	no	NA	NA	NA	yes	NA
CDW224	8/11/23	dog_whelk	NA	266	castle	2.89	23.4	13.2	11.8	no	no	NA	NA	NA	yes	NA
CDW225	8/11/23	dog_whelk	NA	266	castle	2.82	22	13.4	11.4	no	no	NA	NA	NA	yes	NA
CDW226	8/11/23	dog_whelk	NA	266	castle	3.09	22.8	12.7	11.1	no	no	NA	NA	NA	yes	NA
CDW227	8/11/23	dog_whelk	NA	266	castle	2.81	21.9	12.7	10.4	no	no	NA	NA	NA	yes	NA
CDW228	8/11/23	dog_whelk	NA	266	castle	2.46	23.5	13.3	11.6	no	no	NA	NA	NA	yes	NA
CDW229	8/11/23	dog_whelk	NA	266	castle	3.1	22.6	13.7	11.7	no	no	NA	NA	NA	yes	NA
CDW230	8/11/23	dog_whelk	NA	266	castle	2.98	22.4	14	10	no	no	NA	NA	NA	yes	NA
CDW231	8/11/23	dog_whelk	NA	266	castle	2.43	23.3	12.2	11.8	no	no	NA	NA	NA	yes	NA
CDW232	8/11/23	dog_whelk	NA	266	castle	2.93	23.4	13.2	11.3	no	no	NA	NA	NA	yes	NA
CDW233	8/11/23	dog_whelk	NA	266	castle	2.98	22.6	13.8	11.3	no	no	NA	NA	NA	yes	NA
CDW234	8/11/23	dog_whelk	NA	266	castle	3.36	24	14.2	11.8	no	no	NA	NA	NA	yes	NA
CDW235	8/11/23	dog_whelk	NA	266	castle	2.67	22.2	14.5	10.1	no	no	NA	NA	NA	yes	NA
CDW236	8/11/23	dog_whelk	NA	266	castle	3.31	25.1	14.3	12.7	no	no	NA	NA	NA	yes	NA
CDW237	8/11/23	dog_whelk	NA	266	castle	2.97	22.3	12.8	11.5	no	no	NA	NA	NA	yes	NA
CDW238	8/11/23	dog_whelk	NA	266	castle	3.39	22.5	11.8	11.2	no	no	NA	NA	NA	yes	NA
CDW239	8/11/23	dog_whelk	NA	266	castle	3.9	25.3	14.2	12.6	no	yes	NA	NA	NA	yes	NA
CDW240	8/11/23	dog_whelk	NA	266	castle	3.96	22.3	13.6	11.5	no	no	NA	NA	NA	yes	NA
CDW241	8/11/23	dog_whelk	NA	266	castle	3.2	21.9	14.4	10.1	no	no	NA	NA	NA	yes	NA
CDW242	8/11/23	dog_whelk	NA	266	castle	3.17	23.3	13.9	10.9	no	no	NA	NA	NA	yes	NA
CDW243	8/11/23	dog_whelk	NA	266	castle	2.98	24.4	14	12	no	yes	NA	NA	NA	yes	NA
CDW244	8/11/23	dog_whelk	NA	266	castle	4.76	30.8	16.1	14.7	no	no	NA	NA	NA	yes	NA
CDW245	8/11/23	dog_whelk	NA	266	castle	4.5	23.8	14.3	11.2	no	no	NA	NA	NA	yes	NA
CDW246	8/11/23	dog_whelk	NA	266	castle	3.87	25.1	14.3	13.7	no	no	NA	NA	NA	yes	NA
CDW247	8/11/23	dog_whelk	NA	266	castle	3.77	25.3	14.7	12.8	no	no	NA	NA	NA	yes	NA
CDW248	8/11/23	dog_whelk	NA	266	castle	3.6	24.1	14.4	12.3	no	no	NA	NA	NA	yes	NA
CDW249	8/11/23	dog_whelk	NA	266	castle	4.6	26.3	15.1	14.2	no	yes	NA	NA	NA	yes	NA
CDW250	8/11/23	dog_whelk	NA	266	castle	5.46	27.7	16.3	13.6	no	yes	NA	NA	NA	yes	NA
CDW251	8/11/23	dog_whelk	NA	266	castle	4.51	26.2	15.6	12.8	no	yes	NA	NA	NA	yes	NA
CDW252	8/11/23	dog_whelk	NA	266	castle	3.88	26.3	16.3	13.3	no	no	NA	NA	NA	yes	NA
CDW253	8/11/23	dog_whelk	NA	266	castle	4.48	27.7	16.4	14	no	no	NA	NA	NA	yes	NA
CDW254	8/11/23	dog_whelk	NA	266	castle	2.67	23.7	12.7	11.4	no	no	NA	NA	NA	yes	NA
CDW255	8/11/23	dog_whelk	NA	266	castle	3.02	23.5	13.3	11.4	no	no	NA	NA	NA	yes	NA
CDW256	8/11/23	dog_whelk	NA	266	castle	2.97	23.6	14.8	11.5	no	no	NA	NA	NA	yes	NA
CDW257	8/11/23	dog_whelk	NA	266	castle	2.89	21.8	14.7	10.6	no	no	NA	NA	NA	yes	NA
CDW258	8/11/23	dog_whelk	NA	266	castle	2.57	22.7	12.7	11.1	no	no	NA	NA	NA	yes	NA
CDW259	8/11/23	dog_whelk	NA	266	castle	3.15	24.8	15.5	13.7	no	yes	NA	NA	NA	yes	NA
CDW260	8/11/23	dog_whelk	NA	266	castle	3.18	22.8	14.6	12.8	no	no	NA	NA	NA	yes	NA
CDW261	8/11/23	dog_whelk	NA	266	castle	3.16	23	13.4	11.2	no	no	NA	NA	NA	yes	NA
CDW262	8/11/23	dog_whelk	NA	266	castle	3.52	25.5	14.2	13.1	no	no	NA	NA	NA	yes	NA
CDW263	8/11/23	dog_whelk	NA	266	castle	3.05	24.3	14	11.8	no	yes	NA	NA	NA	yes	NA
CDW264	8/11/23	dog_whelk	NA	266	castle	3.9	22.8	15.3	10.9	no	no	NA	NA	NA	yes	NA
CDW265	8/11/23	dog_whelk	NA	266	castle	3.74	24.3	14.8	12.6	no	no	NA	NA	NA	yes	NA
CDW266	8/11/23	dog_whelk	NA	266	castle	3.03	23.3	14.1	12.3	no	no	NA	NA	NA	yes	NA
CDW267	8/11/23	dog_whelk	NA	266	castle	3.34	24.7	14.5	12.4	no	no	NA	NA	NA	yes	NA
CDW268	8/11/23	dog_whelk	NA	266	castle	3.01	25.5	15.1	12.7	no	no	NA	NA	NA	yes	NA
CDW269	8/11/23	dog_whelk	NA	266	castle	2.84	22.5	15	11.6	no	no	NA	NA	NA	yes	NA
CDW270	8/11/23	dog_whelk	NA	266	castle	3.11	24	13.9	11.7	no	no	NA	NA	NA	yes	NA
CDW271	8/11/23	dog_whelk	NA	266	castle	2.49	23.2	14.8	11.7	no	no	NA	NA	NA	yes	NA
CDW272	8/11/23	dog_whelk	NA	266	castle	3.18	25.4	14.3	12.6	no	no	NA	NA	NA	yes	NA
CDW273	8/11/23	dog_whelk	NA	266	castle	3.1	22.8	13.7	12.1	no	no	NA	NA	NA	yes	NA
CDW274	8/11/23	dog_whelk	NA	266	castle	3.03	24.6	14	11.9	no	no	NA	NA	NA	yes	NA
CDW275	8/11/23	dog_whelk	NA	266	castle	3.33	24.1	14.9	11.4	no	no	NA	NA	NA	yes	NA
CDW276	8/11/23	dog_whelk	NA	266	castle	4.47	27.4	15.8	13.8	no	no	NA	NA	NA	yes	NA
CDW277	8/11/23	dog_whelk	NA	266	castle	4.15	26.2	17	12.6	no	no	NA	NA	NA	yes	NA
CDW278	8/11/23	dog_whelk	NA	266	castle	3.89	25.8	15.2	12.5	no	no	NA	NA	NA	yes	NA
CDW279	8/11/23	dog_whelk	NA	266	castle	3.19	25.1	14.3	12.7	no	no	NA	NA	NA	yes	NA
CDW280	8/11/23	dog_whelk	NA	266	castle	3.34	24.4	13.5	12.4	no	no	NA	NA	NA	yes	NA
CDW281	8/11/23	dog_whelk	NA	266	castle	2.82	22.4	13	11.4	no	no	NA	NA	NA	yes	NA
CDW282	8/11/23	dog_whelk	NA	266	castle	2.9	23.4	14.5	11.6	no	no	NA	NA	NA	yes	NA
CDW283	8/11/23	dog_whelk	NA	266	castle	3.97	24.4	15.5	11.8	no	no	NA	NA	NA	yes	NA
CDW284	8/11/23	dog_whelk	NA	266	castle	4.02	26.8	15.5	13.5	no	no	NA	NA	NA	yes	NA
CDW285	8/11/23	dog_whelk	NA	266	castle	2.92	24.2	13.7	11.8	no	no	NA	NA	NA	yes	NA
CDW286	8/11/23	dog_whelk	NA	266	castle	3.67	24.9	14.6	12.8	no	no	NA	NA	NA	yes	NA
CDW287	8/11/23	dog_whelk	NA	266	castle	4.21	26.1	15.4	13.3	no	no	NA	NA	NA	yes	NA
CDW288	8/11/23	dog_whelk	NA	266	castle	3.99	26.4	14.9	11.8	no	no	NA	NA	NA	yes	NA
CDW289	8/11/23	dog_whelk	NA	266	castle	2.44	24.4	14.7	10.9	no	no	NA	NA	NA	yes	NA
CDW290	8/11/23	dog_whelk	NA	266	castle	2.84	23.8	14.6	11.2	no	no	NA	NA	NA	yes	NA
CDW291	8/11/23	dog_whelk	NA	266	castle	2.54	23.9	14.5	11.4	no	no	NA	NA	NA	yes	NA
CDW292	8/11/23	dog_whelk	NA	266	castle	4.53	28	15.8	12.8	no	no	NA	NA	NA	yes	NA
CDW293	8/11/23	dog_whelk	NA	266	castle	4.52	28.5	15.6	14.2	no	no	NA	NA	NA	yes	NA
CDW294	8/11/23	dog_whelk	NA	266	castle	2.47	21.5	12.5	9.6	no	yes	NA	NA	NA	yes	NA
CDW295	8/11/23	dog_whelk	NA	266	castle	4.78	29	17.2	13.7	no	no	NA	NA	NA	yes	NA
CDW296	8/11/23	dog_whelk	NA	266	castle	4.16	23.1	16.4	11.8	no	no	NA	NA	NA	yes	NA
CDW297	8/11/23	dog_whelk	NA	266	castle	4.2	28.2	16	14.4	no	no	NA	NA	NA	yes	NA
CDW298	8/11/23	dog_whelk	NA	266	castle	5.2	26.9	16.3	13.8	no	no	NA	NA	NA	yes	NA
CDW299	8/11/23	dog_whelk	NA	266	castle	4.58	27.5	16.5	12.7	no	no	NA	NA	NA	yes	NA
CDW300	8/11/23	dog_whelk	NA	266	castle	3.7	26.8	16.6	13.1	no	no	NA	NA	NA	yes	NA
FDW1	14/11/23	dog_whelk	NA	127	flushing	5.61	28.9	13.8	14.1	no	no	NA	NA	NA	yes	NA
FDW2	14/11/23	dog_whelk	NA	127	flushing	4.02	24.6	12.6	12.1	no	no	NA	NA	NA	yes	NA
FDW3	14/11/23	dog_whelk	NA	127	flushing	3.91	25	12	12.8	no	no	NA	NA	NA	yes	NA
FDW4	14/11/23	dog_whelk	NA	127	flushing	4.28	27.9	13	13.6	no	no	NA	NA	NA	yes	NA
FDW5	14/11/23	dog_whelk	NA	127	flushing	5.01	27.2	13.4	14	no	no	NA	NA	NA	yes	NA
FDW6	14/11/23	dog_whelk	NA	127	flushing	2.95	24.9	11.5	11.7	no	no	NA	NA	NA	yes	NA
FDW7	14/11/23	dog_whelk	NA	127	flushing	3.72	25.7	12	11.2	no	no	NA	NA	NA	yes	NA
FDW8	14/11/23	dog_whelk	NA	127	flushing	3.81	25.5	12.3	13.9	no	no	NA	NA	NA	yes	NA
FDW9	14/11/23	dog_whelk	NA	127	flushing	3.38	27.2	12.5	11.8	no	no	NA	NA	NA	yes	NA
FDW10	14/11/23	dog_whelk	NA	127	flushing	4.67	26.1	13.5	12.9	no	no	NA	NA	NA	yes	NA
FDW11	14/11/23	dog_whelk	NA	127	flushing	3.57	24.5	11.7	11.8	no	no	NA	NA	NA	yes	NA
FDW12	14/11/23	dog_whelk	NA	127	flushing	4.29	26.7	12.4	13.3	no	no	NA	NA	NA	yes	NA
FDW13	14/11/23	dog_whelk	NA	127	flushing	3.54	26.9	11.3	13.2	no	yes	NA	NA	NA	yes	NA
FDW14	14/11/23	dog_whelk	NA	127	flushing	3.58	24.5	12.4	12.5	no	no	NA	NA	NA	yes	NA
FDW15	14/11/23	dog_whelk	NA	127	flushing	3.97	27	13	12.8	no	no	NA	NA	NA	yes	NA
FDW16	14/11/23	dog_whelk	NA	127	flushing	4.23	26.6	12.9	14.4	no	no	NA	NA	NA	yes	NA
FDW17	14/11/23	dog_whelk	NA	127	flushing	3.97	24.8	12.4	12.1	no	no	NA	NA	NA	yes	NA
FDW18	14/11/23	dog_whelk	NA	127	flushing	4.43	26.6	13.2	12.6	no	no	NA	NA	NA	yes	NA
FDW19	14/11/23	dog_whelk	NA	127	flushing	2.88	23.6	10.7	11.8	no	no	NA	NA	NA	yes	NA
FDW20	14/11/23	dog_whelk	NA	127	flushing	4.74	29.1	13.2	14.6	no	no	NA	NA	NA	yes	NA
FDW21	14/11/23	dog_whelk	NA	127	flushing	3.8	26.6	12.3	13.1	no	no	NA	NA	NA	yes	NA
FDW22	14/11/23	dog_whelk	NA	127	flushing	4.1	25.5	12	12	no	no	NA	NA	NA	yes	NA
FDW23	14/11/23	dog_whelk	NA	127	flushing	5.54	28.4	13.6	13.7	no	no	NA	NA	NA	yes	NA
FDW24	14/11/23	dog_whelk	NA	127	flushing	3.96	26.3	13.1	13.4	no	no	NA	NA	NA	yes	NA
FDW25	14/11/23	dog_whelk	NA	127	flushing	4.58	28.6	12.4	14.8	no	no	NA	NA	NA	yes	NA
FDW26	14/11/23	dog_whelk	NA	127	flushing	3.25	24.6	10.9	11.9	no	no	NA	NA	NA	yes	NA
FDW27	14/11/23	dog_whelk	NA	127	flushing	3.83	24.9	12.2	12.7	no	no	NA	NA	NA	yes	NA
FDW28	14/11/23	dog_whelk	NA	127	flushing	2.78	24.7	11.3	12.2	no	no	NA	NA	NA	yes	NA
FDW29	14/11/23	dog_whelk	NA	127	flushing	5.42	29.8	13.5	15.7	no	no	NA	NA	NA	yes	NA
FDW30	14/11/23	dog_whelk	NA	127	flushing	6.37	31.3	14.6	15.6	no	no	NA	NA	NA	yes	NA
FDW31	14/11/23	dog_whelk	NA	127	flushing	4.93	29.4	13.5	15.2	no	no	NA	NA	NA	yes	NA
FDW32	14/11/23	dog_whelk	NA	127	flushing	3.98	26.3	12.6	11.9	no	no	NA	NA	NA	yes	NA
FDW33	14/11/23	dog_whelk	NA	127	flushing	3.12	23.9	11.2	11.2	no	no	NA	NA	NA	yes	NA
FDW34	14/11/23	dog_whelk	NA	127	flushing	4	25.4	12.2	13.8	no	no	NA	NA	NA	yes	NA
FDW35	14/11/23	dog_whelk	NA	127	flushing	5.3	27.7	12.9	13.5	no	no	NA	NA	NA	yes	NA
FDW36	14/11/23	dog_whelk	NA	127	flushing	4.4	25.9	11.9	12.1	no	no	NA	NA	NA	yes	NA
FDW37	14/11/23	dog_whelk	NA	127	flushing	4.57	29.1	12.7	14.6	no	no	NA	NA	NA	yes	NA
FDW38	14/11/23	dog_whelk	NA	127	flushing	3.64	25.5	12.1	12.6	no	no	NA	NA	NA	yes	NA
FDW39	14/11/23	dog_whelk	NA	127	flushing	5.48	28.6	13.6	14.3	no	no	NA	NA	NA	yes	NA
FDW40	14/11/23	dog_whelk	NA	127	flushing	3.32	24.8	11.8	13.1	no	no	NA	NA	NA	yes	NA
FDW41	14/11/23	dog_whelk	NA	127	flushing	3.08	24.5	11	11.4	no	no	NA	NA	NA	yes	NA
FDW42	14/11/23	dog_whelk	NA	127	flushing	3.9	26.8	11.9	13.9	no	no	NA	NA	NA	yes	NA
FDW43	14/11/23	dog_whelk	NA	127	flushing	4.91	25.6	12.4	13	no	no	NA	NA	NA	yes	NA
FDW44	14/11/23	dog_whelk	NA	127	flushing	2.85	22.7	12.5	11.8	no	no	NA	NA	NA	yes	NA
FDW45	14/11/23	dog_whelk	NA	127	flushing	4.02	27.7	12.8	14.9	no	no	NA	NA	NA	yes	NA
FDW46	14/11/23	dog_whelk	NA	127	flushing	4.09	26.3	12.2	12.7	no	no	NA	NA	NA	yes	NA
FDW47	14/11/23	dog_whelk	NA	127	flushing	3.08	23.4	11.6	11.7	no	no	NA	NA	NA	yes	NA
FDW48	14/11/23	dog_whelk	NA	127	flushing	4.44	27.6	13.2	13.8	no	no	NA	NA	NA	yes	NA
FDW49	14/11/23	dog_whelk	NA	127	flushing	2.75	23.9	11.4	11.6	no	no	NA	NA	NA	yes	NA
FDW50	14/11/23	dog_whelk	NA	127	flushing	5.36	29.8	14.1	15.4	no	no	NA	NA	NA	yes	NA
FDW51	14/11/23	dog_whelk	NA	127	flushing	3.85	26.9	11.9	14.2	no	no	NA	NA	NA	yes	NA
FDW52	14/11/23	dog_whelk	NA	127	flushing	3.92	26.7	12.1	13	no	no	NA	NA	NA	yes	NA
FDW53	14/11/23	dog_whelk	NA	127	flushing	3.93	25.9	12.6	13.2	no	no	NA	NA	NA	yes	NA
FDW54	14/11/23	dog_whelk	NA	127	flushing	3.54	25.1	12	12.3	no	no	NA	NA	NA	yes	NA
FDW55	14/11/23	dog_whelk	NA	127	flushing	4.8	27.1	13.1	13.9	no	no	NA	NA	NA	yes	NA
FDW56	14/11/23	dog_whelk	NA	127	flushing	3.01	25	12.3	11.7	no	no	NA	NA	NA	yes	NA
FDW57	14/11/23	dog_whelk	NA	127	flushing	3.01	22.9	11.3	11.7	no	no	NA	NA	NA	yes	NA
FDW58	14/11/23	dog_whelk	NA	127	flushing	3.24	23.7	12	11.2	no	no	NA	NA	NA	yes	NA
FDW59	14/11/23	dog_whelk	NA	127	flushing	5.67	28.6	14.8	13.3	no	no	NA	NA	NA	yes	NA
FDW60	14/11/23	dog_whelk	NA	127	flushing	3.34	26.8	12.8	12.7	no	no	NA	NA	NA	yes	NA
FDW61	14/11/23	dog_whelk	NA	127	flushing	4.34	25.5	12.8	12.4	no	no	NA	NA	NA	yes	NA
FDW62	14/11/23	dog_whelk	NA	127	flushing	3.43	23.8	12.8	11.9	no	no	NA	NA	NA	yes	NA
FDW63	14/11/23	dog_whelk	NA	127	flushing	3.53	25.1	11.8	12	no	no	NA	NA	NA	yes	NA
FDW64	14/11/23	dog_whelk	NA	127	flushing	4.96	27.8	12.4	13.6	no	no	NA	NA	NA	yes	NA
FDW65	14/11/23	dog_whelk	NA	127	flushing	3.78	27.2	12.6	12.9	no	no	NA	NA	NA	yes	NA
FDW66	14/11/23	dog_whelk	NA	127	flushing	3.6	24.8	12.3	13.3	no	no	NA	NA	NA	yes	NA
FDW67	14/11/23	dog_whelk	NA	127	flushing	3.54	24.2	12.3	11.7	no	no	NA	NA	NA	yes	NA
